,id_wizyty,Data,Godzina,Id lekarza,Czas trwania wizyty,Rodzaj wizyty,id_zwierzęcia
3251,3251,2020-09-20,09:30:00,2,00:30,zabieg higieniczy duży,581
3252,3252,2020-09-20,10:00:00,2,00:15,wydanie paszportu,290
3253,3253,2020-09-20,10:15:00,2,01:00,antykoncepcja,802
3254,3254,2020-09-20,11:45:00,2,02:00,eutanazja,45
3255,3255,2020-09-21,08:00:00,1,00:15,zabieg higieniczny drobny,650
3256,3256,2020-09-21,09:15:00,1,00:15,kontrolna,1085
3257,3257,2020-09-21,09:30:00,1,00:30,EKG,867
3258,3258,2020-09-21,11:00:00,1,00:15,wydanie paszportu,260
3259,3259,2020-09-21,11:30:00,1,00:30,EKG,857
3260,3260,2020-09-21,12:15:00,1,00:15,badanie krwi,1059
3261,3261,2020-09-21,13:00:00,1,00:15,kontrolna,648
3262,3262,2020-09-21,13:30:00,1,00:30,kroplówka witaminowa,249
3263,3263,2020-09-21,14:00:00,1,00:30,RTG,307
3264,3264,2020-09-21,14:30:00,1,00:30,zabieg higieniczy duży,282
3265,3265,2020-09-21,08:00:00,3,00:30,zabieg chirurgiczny drobny,900
3266,3266,2020-09-21,10:00:00,3,00:30,zabieg chirurgiczny drobny,1007
3267,3267,2020-09-21,10:30:00,3,01:00,zabieg chrurgii zewnętrznej,537
3268,3268,2020-09-21,12:30:00,3,01:00,zabieg chrurgii zewnętrznej,584
3269,3269,2020-09-21,13:30:00,3,00:15,konsultacja chirurgiczna,378
3270,3270,2020-09-21,13:45:00,3,00:15,konsultacja chirurgiczna,800
3271,3271,2020-09-21,14:00:00,3,00:15,konsultacja chirurgiczna,169
3272,3272,2020-09-21,14:15:00,3,00:15,konsultacja chirurgiczna,1008
3273,3273,2020-09-21,15:15:00,3,01:00,zabieg chrurgii zewnętrznej,467
3274,3274,2020-09-22,09:15:00,1,02:00,eutanazja,625
3275,3275,2020-09-22,11:45:00,1,00:15,kontrolna,558
3276,3276,2020-09-22,15:00:00,1,00:15,badanie krwi,1031
3277,3277,2020-09-22,15:45:00,1,01:00,zabieg ortopedyczny,16
3278,3278,2020-09-22,08:30:00,2,00:30,EKG,465
3279,3279,2020-09-22,09:00:00,2,00:30,EKG,453
3280,3280,2020-09-22,10:30:00,2,00:15,szczepienie,731
3281,3281,2020-09-22,10:45:00,2,00:30,EKG,823
3282,3282,2020-09-22,11:15:00,2,00:15,zabieg higieniczny drobny,581
3283,3283,2020-09-22,11:30:00,2,00:30,RTG,465
3284,3284,2020-09-22,13:00:00,2,00:15,szczepienie,51
3285,3285,2020-09-22,13:15:00,2,00:30,USG,813
3286,3286,2020-09-22,13:45:00,2,00:30,USG,758
3287,3287,2020-09-22,14:30:00,2,00:30,USG,884
3288,3288,2020-09-22,15:15:00,2,00:30,RTG,1099
3289,3289,2020-09-22,09:00:00,3,01:00,zabieg chrurgii zewnętrznej,816
3290,3290,2020-09-22,10:30:00,3,00:15,konsultacja chirurgiczna,942
3291,3291,2020-09-22,10:45:00,3,02:00,operacja w znieczuleniu częściowym,839
3292,3292,2020-09-22,12:45:00,3,00:30,zabieg chirurgiczny drobny,1086
3293,3293,2020-09-22,13:30:00,3,01:00,zabieg chrurgii zewnętrznej,999
3294,3294,2020-09-22,15:15:00,3,00:30,zabieg chirurgiczny drobny,692
3295,3295,2020-09-22,15:45:00,3,00:30,zabieg chirurgiczny drobny,963
3296,3296,2020-09-23,11:45:00,1,02:00,eutanazja,29
3297,3297,2020-09-23,13:45:00,1,00:30,EKG,377
3298,3298,2020-09-23,14:45:00,1,00:15,szczepienie,657
3299,3299,2020-09-23,15:00:00,1,01:00,antykoncepcja,373
3300,3300,2020-09-23,08:15:00,2,00:15,szczepienie,408
3301,3301,2020-09-23,08:30:00,2,00:30,RTG,963
3302,3302,2020-09-23,09:15:00,2,00:15,zabieg higieniczny drobny,993
3303,3303,2020-09-23,10:45:00,2,00:15,szczepienie,480
3304,3304,2020-09-23,13:00:00,2,00:30,zabieg higieniczy duży,432
3305,3305,2020-09-23,14:45:00,2,00:30,RTG,532
3306,3306,2020-09-23,15:15:00,2,01:00,testy alergiczne,673
3307,3307,2020-09-23,08:00:00,3,00:30,zabieg chirurgiczny drobny,537
3308,3308,2020-09-23,09:00:00,3,01:00,zabieg chrurgii zewnętrznej,47
3309,3309,2020-09-23,10:00:00,3,00:15,konsultacja chirurgiczna,584
3310,3310,2020-09-23,10:15:00,3,01:00,zabieg okulistyczny ,668
3311,3311,2020-09-23,11:15:00,3,00:30,zabieg chirurgiczny drobny,414
3312,3312,2020-09-23,12:45:00,3,02:00,operacja w znieczuleniu częściowym,63
3313,3313,2020-09-23,14:45:00,3,02:00,operacja pod narkozą,715
3314,3314,2020-09-24,08:00:00,1,00:30,RTG,170
3315,3315,2020-09-24,08:30:00,1,00:30,EKG,1102
3316,3316,2020-09-24,09:00:00,1,00:15,chipowanie,215
3317,3317,2020-09-24,12:00:00,1,00:30,EKG,1099
3318,3318,2020-09-24,12:30:00,1,00:15,zabieg higieniczny drobny,1010
3319,3319,2020-09-24,14:15:00,1,02:00,Kompleksowy zestaw badań ,1003
3320,3320,2020-09-24,17:15:00,1,01:00,zabieg ortopedyczny,353
3321,3321,2020-09-24,08:15:00,2,01:00,antykoncepcja,1097
3322,3322,2020-09-24,09:15:00,2,00:30,zabieg higieniczy duży,649
3323,3323,2020-09-24,10:15:00,2,00:15,wydanie paszportu,916
3324,3324,2020-09-24,10:30:00,2,00:15,badanie krwi,696
3325,3325,2020-09-24,14:00:00,2,00:15,wydanie paszportu,5
3326,3326,2020-09-24,14:15:00,2,00:30,kroplówka witaminowa,1098
3327,3327,2020-09-24,14:45:00,2,00:15,badanie krwi,532
3328,3328,2020-09-24,16:00:00,2,00:15,wydanie paszportu,699
3329,3329,2020-09-24,16:15:00,2,00:30,kroplówka witaminowa,594
3330,3330,2020-09-24,16:45:00,2,01:00,testy alergiczne,256
3331,3331,2020-09-24,08:00:00,3,01:00,zabieg okulistyczny ,1173
3332,3332,2020-09-24,11:15:00,3,01:00,zabieg okulistyczny ,800
3333,3333,2020-09-24,14:15:00,3,00:15,konsultacja chirurgiczna,1113
3334,3334,2020-09-24,14:30:00,3,00:30,zabieg chirurgiczny drobny,114
3335,3335,2020-09-24,15:00:00,3,00:30,zabieg chirurgiczny drobny,1143
3336,3336,2020-09-25,08:30:00,2,00:15,chipowanie,1015
3337,3337,2020-09-25,09:45:00,2,00:15,chipowanie,1121
3338,3338,2020-09-25,10:00:00,2,00:30,kroplówka witaminowa,181
3339,3339,2020-09-25,10:30:00,2,01:00,testy alergiczne,103
3340,3340,2020-09-25,12:00:00,2,02:00,eutanazja,918
3341,3341,2020-09-25,15:15:00,2,00:30,USG,19
3342,3342,2020-09-25,15:45:00,2,01:00,testy alergiczne,878
3343,3343,2020-09-25,16:45:00,2,01:00,testy alergiczne,39
3344,3344,2020-09-26,09:00:00,1,01:00,testy alergiczne,459
3345,3345,2020-09-26,10:00:00,1,02:00,Kompleksowy zestaw badań ,251
3346,3346,2020-09-26,12:30:00,1,00:15,kontrolna,369
3347,3347,2020-09-27,10:00:00,2,00:30,EKG,463
3348,3348,2020-09-27,11:45:00,2,00:30,zabieg higieniczy duży,1037
3349,3349,2020-09-27,12:15:00,2,01:00,zabieg ortopedyczny,874
3350,3350,2020-09-28,08:30:00,1,00:15,wydanie paszportu,168
3351,3351,2020-09-28,09:15:00,1,00:15,wydanie paszportu,1087
3352,3352,2020-09-28,10:00:00,1,00:30,zabieg higieniczy duży,1099
3353,3353,2020-09-28,10:45:00,1,00:15,szczepienie,361
3354,3354,2020-09-28,11:00:00,1,00:15,chipowanie,509
3355,3355,2020-09-28,13:15:00,1,00:30,zabieg higieniczy duży,231
3356,3356,2020-09-28,09:00:00,3,00:15,konsultacja chirurgiczna,87
3357,3357,2020-09-28,09:45:00,3,00:15,konsultacja chirurgiczna,74
3358,3358,2020-09-28,11:15:00,3,01:00,zabieg okulistyczny ,101
3359,3359,2020-09-28,13:30:00,3,00:15,konsultacja chirurgiczna,267
3360,3360,2020-09-28,13:45:00,3,00:30,zabieg chirurgiczny drobny,371
3361,3361,2020-09-28,14:15:00,3,00:30,zabieg chirurgiczny drobny,1194
3362,3362,2020-09-28,15:00:00,3,00:30,zabieg chirurgiczny drobny,482
3363,3363,2020-09-28,15:30:00,3,02:00,operacja pod narkozą,891
3364,3364,2020-09-29,08:15:00,1,02:00,Kompleksowy zestaw badań ,673
3365,3365,2020-09-29,10:15:00,1,00:30,EKG,425
3366,3366,2020-09-29,10:45:00,1,01:00,testy alergiczne,524
3367,3367,2020-09-29,11:45:00,1,00:15,badanie krwi,779
3368,3368,2020-09-29,12:00:00,1,00:30,USG,176
3369,3369,2020-09-29,12:30:00,1,01:00,testy alergiczne,63
3370,3370,2020-09-29,14:00:00,1,00:30,zabieg higieniczy duży,523
3371,3371,2020-09-29,08:45:00,2,00:30,USG,692
3372,3372,2020-09-29,09:15:00,2,00:15,badanie krwi,212
3373,3373,2020-09-29,09:30:00,2,00:30,USG,91
3374,3374,2020-09-29,10:00:00,2,01:00,antykoncepcja,846
3375,3375,2020-09-29,12:15:00,2,01:00,testy alergiczne,832
3376,3376,2020-09-29,15:00:00,2,00:30,USG,884
3377,3377,2020-09-29,15:30:00,2,00:15,chipowanie,505
3378,3378,2020-09-29,08:15:00,3,00:15,konsultacja chirurgiczna,656
3379,3379,2020-09-29,08:30:00,3,00:15,konsultacja chirurgiczna,1158
3380,3380,2020-09-29,09:15:00,3,00:30,zabieg chirurgiczny drobny,545
3381,3381,2020-09-29,09:45:00,3,00:15,konsultacja chirurgiczna,1155
3382,3382,2020-09-29,10:30:00,3,00:15,konsultacja chirurgiczna,508
3383,3383,2020-09-29,10:45:00,3,02:00,operacja w znieczuleniu częściowym,581
3384,3384,2020-09-29,15:30:00,3,00:15,konsultacja chirurgiczna,432
3385,3385,2020-09-29,15:45:00,3,02:00,operacja w znieczuleniu częściowym,127
3386,3386,2020-09-30,08:00:00,1,00:30,zabieg higieniczy duży,1000
3387,3387,2020-09-30,08:30:00,1,00:15,badanie krwi,656
3388,3388,2020-09-30,08:45:00,1,00:15,badanie krwi,495
3389,3389,2020-09-30,09:15:00,1,00:15,badanie krwi,930
3390,3390,2020-09-30,10:00:00,1,00:30,USG,424
3391,3391,2020-09-30,10:45:00,1,00:15,badanie krwi,351
3392,3392,2020-09-30,11:15:00,1,00:15,kontrolna,260
3393,3393,2020-09-30,11:30:00,1,01:00,testy alergiczne,1005
3394,3394,2020-09-30,12:45:00,1,00:30,zabieg higieniczy duży,1138
3395,3395,2020-09-30,13:15:00,1,00:15,chipowanie,1116
3396,3396,2020-09-30,13:30:00,1,00:15,wydanie paszportu,344
3397,3397,2020-09-30,14:15:00,1,00:30,kroplówka witaminowa,1150
3398,3398,2020-09-30,08:00:00,2,00:15,szczepienie,281
3399,3399,2020-09-30,08:45:00,2,00:30,kroplówka witaminowa,220
3400,3400,2020-09-30,09:15:00,2,00:15,szczepienie,28
3401,3401,2020-09-30,09:30:00,2,00:30,kroplówka witaminowa,129
3402,3402,2020-09-30,10:30:00,2,00:30,kroplówka witaminowa,332
3403,3403,2020-09-30,12:00:00,2,01:00,antykoncepcja,512
3404,3404,2020-09-30,14:15:00,2,00:15,wydanie paszportu,773
3405,3405,2020-09-30,14:30:00,2,01:00,antykoncepcja,933
3406,3406,2020-09-30,08:00:00,3,02:00,operacja pod narkozą,430
3407,3407,2020-09-30,10:00:00,3,00:15,konsultacja chirurgiczna,33
3408,3408,2020-09-30,11:30:00,3,00:30,zabieg chirurgiczny drobny,558
3409,3409,2020-09-30,12:00:00,3,01:00,zabieg chrurgii zewnętrznej,85
3410,3410,2020-09-30,13:00:00,3,00:15,konsultacja chirurgiczna,781
3411,3411,2020-09-30,13:45:00,3,00:30,zabieg chirurgiczny drobny,1150
3412,3412,2020-09-30,14:15:00,3,00:15,konsultacja chirurgiczna,742
3413,3413,2020-09-30,15:00:00,3,00:30,zabieg chirurgiczny drobny,1169
3414,3414,2020-10-01,08:30:00,1,00:30,USG,1035
3415,3415,2020-10-01,09:00:00,1,01:00,testy alergiczne,922
3416,3416,2020-10-01,10:00:00,1,00:15,wydanie paszportu,581
3417,3417,2020-10-01,14:45:00,1,01:00,zabieg ortopedyczny,187
3418,3418,2020-10-01,16:30:00,1,00:15,zabieg higieniczny drobny,768
3419,3419,2020-10-01,16:45:00,1,01:00,antykoncepcja,402
3420,3420,2020-10-01,08:00:00,2,02:00,eutanazja,1010
3421,3421,2020-10-01,11:30:00,2,00:30,USG,786
3422,3422,2020-10-01,12:00:00,2,02:00,eutanazja,515
3423,3423,2020-10-01,14:00:00,2,01:00,testy alergiczne,257
3424,3424,2020-10-01,08:00:00,3,00:15,konsultacja chirurgiczna,290
3425,3425,2020-10-01,09:15:00,3,01:00,zabieg okulistyczny ,735
3426,3426,2020-10-01,13:45:00,3,00:30,zabieg chirurgiczny drobny,85
3427,3427,2020-10-01,14:15:00,3,00:15,konsultacja chirurgiczna,696
3428,3428,2020-10-01,14:30:00,3,00:15,konsultacja chirurgiczna,681
3429,3429,2020-10-01,14:45:00,3,00:30,zabieg chirurgiczny drobny,247
3430,3430,2020-10-01,15:15:00,3,00:30,zabieg chirurgiczny drobny,778
3431,3431,2020-10-01,15:45:00,3,00:30,zabieg chirurgiczny drobny,686
3432,3432,2020-10-01,17:30:00,3,00:15,konsultacja chirurgiczna,519
3433,3433,2020-10-01,17:45:00,3,00:30,zabieg chirurgiczny drobny,1148
3434,3434,2020-10-02,09:00:00,2,00:15,badanie krwi,350
3435,3435,2020-10-02,09:15:00,2,00:15,wydanie paszportu,367
3436,3436,2020-10-02,09:30:00,2,01:00,testy alergiczne,336
3437,3437,2020-10-02,12:45:00,2,01:00,zabieg ortopedyczny,347
3438,3438,2020-10-02,14:00:00,2,00:15,kontrolna,528
3439,3439,2020-10-02,15:30:00,2,01:00,zabieg ortopedyczny,203
3440,3440,2020-10-02,16:30:00,2,00:30,zabieg higieniczy duży,422
3441,3441,2020-10-02,17:00:00,2,00:15,chipowanie,94
3442,3442,2020-10-03,09:30:00,1,00:15,badanie krwi,497
3443,3443,2020-10-03,10:15:00,1,02:00,Kompleksowy zestaw badań ,1151
3444,3444,2020-10-03,12:15:00,1,00:15,chipowanie,513
3445,3445,2020-10-04,09:00:00,2,00:15,zabieg higieniczny drobny,375
3446,3446,2020-10-04,09:15:00,2,00:15,szczepienie,673
3447,3447,2020-10-05,09:00:00,1,00:30,kroplówka witaminowa,351
3448,3448,2020-10-05,10:15:00,1,00:30,RTG,819
3449,3449,2020-10-05,10:45:00,1,01:00,testy alergiczne,980
3450,3450,2020-10-05,11:45:00,1,01:00,zabieg ortopedyczny,149
3451,3451,2020-10-05,12:45:00,1,00:15,zabieg higieniczny drobny,590
3452,3452,2020-10-05,13:00:00,1,00:15,szczepienie,854
3453,3453,2020-10-05,13:15:00,1,02:00,eutanazja,10
3454,3454,2020-10-05,15:15:00,1,00:30,kroplówka witaminowa,465
3455,3455,2020-10-05,15:45:00,1,01:00,testy alergiczne,1087
3456,3456,2020-10-05,08:00:00,3,00:15,konsultacja chirurgiczna,418
3457,3457,2020-10-05,09:15:00,3,01:00,zabieg chirurgii wewnętrznej,377
3458,3458,2020-10-05,10:15:00,3,00:15,konsultacja chirurgiczna,1157
3459,3459,2020-10-05,10:30:00,3,00:15,konsultacja chirurgiczna,637
3460,3460,2020-10-05,10:45:00,3,00:30,zabieg chirurgiczny drobny,1135
3461,3461,2020-10-05,11:15:00,3,01:00,zabieg chrurgii zewnętrznej,67
3462,3462,2020-10-05,14:15:00,3,02:00,operacja pod narkozą,288
3463,3463,2020-10-06,10:15:00,1,00:15,badanie krwi,968
3464,3464,2020-10-06,10:30:00,1,00:15,wydanie paszportu,620
3465,3465,2020-10-06,12:00:00,1,01:00,antykoncepcja,1117
3466,3466,2020-10-06,15:45:00,1,00:30,EKG,682
3467,3467,2020-10-06,08:45:00,2,00:15,zabieg higieniczny drobny,840
3468,3468,2020-10-06,09:00:00,2,00:30,EKG,1100
3469,3469,2020-10-06,10:00:00,2,00:15,szczepienie,767
3470,3470,2020-10-06,15:30:00,2,00:15,kontrolna,578
3471,3471,2020-10-06,08:00:00,3,00:15,konsultacja chirurgiczna,470
3472,3472,2020-10-06,10:15:00,3,00:15,konsultacja chirurgiczna,117
3473,3473,2020-10-06,10:30:00,3,01:00,zabieg chirurgii wewnętrznej,539
3474,3474,2020-10-06,11:30:00,3,00:30,zabieg chirurgiczny drobny,1099
3475,3475,2020-10-06,12:00:00,3,02:00,operacja pod narkozą,857
3476,3476,2020-10-06,14:00:00,3,01:00,zabieg chrurgii zewnętrznej,695
3477,3477,2020-10-06,15:15:00,3,01:00,zabieg chirurgii wewnętrznej,1193
3478,3478,2020-10-07,10:00:00,1,00:30,zabieg higieniczy duży,114
3479,3479,2020-10-07,11:00:00,1,00:30,zabieg higieniczy duży,5
3480,3480,2020-10-07,11:30:00,1,00:15,kontrolna,118
3481,3481,2020-10-07,12:30:00,1,00:15,wydanie paszportu,1026
3482,3482,2020-10-07,13:15:00,1,00:30,RTG,767
3483,3483,2020-10-07,13:45:00,1,00:15,szczepienie,130
3484,3484,2020-10-07,15:15:00,1,00:30,kroplówka witaminowa,968
3485,3485,2020-10-07,15:45:00,1,00:30,zabieg higieniczy duży,465
3486,3486,2020-10-07,08:00:00,2,00:30,RTG,1155
3487,3487,2020-10-07,08:45:00,2,02:00,eutanazja,171
3488,3488,2020-10-07,13:45:00,2,02:00,Kompleksowy zestaw badań ,810
3489,3489,2020-10-07,15:45:00,2,00:30,kroplówka witaminowa,999
3490,3490,2020-10-07,09:30:00,3,00:30,zabieg chirurgiczny drobny,36
3491,3491,2020-10-07,15:15:00,3,00:30,zabieg chirurgiczny drobny,129
3492,3492,2020-10-08,09:15:00,1,02:00,eutanazja,187
3493,3493,2020-10-08,11:30:00,1,00:30,USG,1112
3494,3494,2020-10-08,12:00:00,1,00:15,chipowanie,385
3495,3495,2020-10-08,12:15:00,1,02:00,eutanazja,746
3496,3496,2020-10-08,14:45:00,1,00:15,wydanie paszportu,452
3497,3497,2020-10-08,15:15:00,1,00:30,RTG,1140
3498,3498,2020-10-08,16:30:00,1,02:00,eutanazja,629
3499,3499,2020-10-08,08:00:00,2,01:00,testy alergiczne,1046
3500,3500,2020-10-08,09:00:00,2,00:15,kontrolna,765
3501,3501,2020-10-08,11:15:00,2,00:30,EKG,414
3502,3502,2020-10-08,11:45:00,2,00:15,wydanie paszportu,1012
3503,3503,2020-10-08,12:30:00,2,01:00,antykoncepcja,111
3504,3504,2020-10-08,13:45:00,2,00:15,szczepienie,492
3505,3505,2020-10-08,15:00:00,2,00:30,EKG,860
3506,3506,2020-10-08,16:30:00,2,01:00,antykoncepcja,800
3507,3507,2020-10-08,17:30:00,2,00:15,wydanie paszportu,683
3508,3508,2020-10-08,08:15:00,3,00:30,zabieg chirurgiczny drobny,1019
3509,3509,2020-10-08,09:15:00,3,00:15,konsultacja chirurgiczna,1019
3510,3510,2020-10-08,09:30:00,3,02:00,operacja w znieczuleniu częściowym,1136
3511,3511,2020-10-08,11:30:00,3,00:30,zabieg chirurgiczny drobny,342
3512,3512,2020-10-08,12:00:00,3,00:15,konsultacja chirurgiczna,810
3513,3513,2020-10-08,15:45:00,3,01:00,zabieg chrurgii zewnętrznej,105
3514,3514,2020-10-08,17:00:00,3,00:15,konsultacja chirurgiczna,1086
3515,3515,2020-10-09,08:00:00,2,01:00,antykoncepcja,111
3516,3516,2020-10-09,09:00:00,2,00:15,wydanie paszportu,447
3517,3517,2020-10-09,09:45:00,2,01:00,zabieg ortopedyczny,708
3518,3518,2020-10-09,11:45:00,2,00:15,kontrolna,431
3519,3519,2020-10-09,14:30:00,2,02:00,eutanazja,271
3520,3520,2020-10-09,16:30:00,2,00:15,badanie krwi,1056
3521,3521,2020-10-10,09:00:00,1,02:00,Kompleksowy zestaw badań ,129
3522,3522,2020-10-10,11:00:00,1,00:15,wydanie paszportu,680
3523,3523,2020-10-10,11:30:00,1,01:00,zabieg ortopedyczny,527
3524,3524,2020-10-10,12:30:00,1,00:15,badanie krwi,658
3525,3525,2020-10-11,09:15:00,2,01:00,antykoncepcja,111
3526,3526,2020-10-11,10:15:00,2,00:15,chipowanie,480
3527,3527,2020-10-11,12:45:00,2,00:15,szczepienie,281
3528,3528,2020-10-12,08:30:00,1,00:30,kroplówka witaminowa,993
3529,3529,2020-10-12,09:30:00,1,00:15,zabieg higieniczny drobny,696
3530,3530,2020-10-12,10:15:00,1,01:00,antykoncepcja,490
3531,3531,2020-10-12,11:15:00,1,01:00,antykoncepcja,932
3532,3532,2020-10-12,13:15:00,1,00:15,kontrolna,808
3533,3533,2020-10-12,14:30:00,1,00:15,badanie krwi,541
3534,3534,2020-10-12,08:00:00,3,02:00,operacja w znieczuleniu częściowym,420
3535,3535,2020-10-12,10:30:00,3,00:15,konsultacja chirurgiczna,340
3536,3536,2020-10-12,10:45:00,3,00:15,konsultacja chirurgiczna,19
3537,3537,2020-10-12,12:30:00,3,00:15,konsultacja chirurgiczna,958
3538,3538,2020-10-12,13:45:00,3,00:15,konsultacja chirurgiczna,1023
3539,3539,2020-10-12,14:00:00,3,01:00,zabieg chrurgii zewnętrznej,476
3540,3540,2020-10-13,08:30:00,1,00:15,kontrolna,933
3541,3541,2020-10-13,08:45:00,1,01:00,antykoncepcja,127
3542,3542,2020-10-13,10:15:00,1,00:30,zabieg higieniczy duży,333
3543,3543,2020-10-13,11:30:00,1,01:00,antykoncepcja,1173
3544,3544,2020-10-13,12:30:00,1,00:15,kontrolna,854
3545,3545,2020-10-13,08:00:00,2,00:15,wydanie paszportu,527
3546,3546,2020-10-13,08:15:00,2,00:15,szczepienie,899
3547,3547,2020-10-13,08:45:00,2,01:00,zabieg ortopedyczny,879
3548,3548,2020-10-13,10:15:00,2,01:00,antykoncepcja,1088
3549,3549,2020-10-13,11:30:00,2,00:30,RTG,236
3550,3550,2020-10-13,12:00:00,2,01:00,testy alergiczne,192
3551,3551,2020-10-13,13:45:00,2,00:30,EKG,977
3552,3552,2020-10-13,14:30:00,2,00:15,szczepienie,782
3553,3553,2020-10-13,14:45:00,2,00:30,USG,778
3554,3554,2020-10-13,15:30:00,2,01:00,zabieg ortopedyczny,933
3555,3555,2020-10-13,08:00:00,3,02:00,operacja pod narkozą,695
3556,3556,2020-10-13,10:00:00,3,00:30,zabieg chirurgiczny drobny,231
3557,3557,2020-10-13,11:15:00,3,01:00,zabieg okulistyczny ,415
3558,3558,2020-10-13,12:15:00,3,00:15,konsultacja chirurgiczna,1100
3559,3559,2020-10-13,15:00:00,3,00:30,zabieg chirurgiczny drobny,388
3560,3560,2020-10-14,08:00:00,1,00:30,EKG,119
3561,3561,2020-10-14,08:45:00,1,01:00,antykoncepcja,402
3562,3562,2020-10-14,11:00:00,1,00:15,zabieg higieniczny drobny,512
3563,3563,2020-10-14,12:30:00,1,00:30,RTG,377
3564,3564,2020-10-14,13:30:00,1,00:30,USG,823
3565,3565,2020-10-14,14:00:00,1,00:15,zabieg higieniczny drobny,885
3566,3566,2020-10-14,14:15:00,1,00:30,zabieg higieniczy duży,735
3567,3567,2020-10-14,14:45:00,1,00:15,chipowanie,1085
3568,3568,2020-10-14,15:30:00,1,00:15,kontrolna,690
3569,3569,2020-10-14,15:45:00,1,00:30,kroplówka witaminowa,758
3570,3570,2020-10-14,08:00:00,2,00:15,badanie krwi,15
3571,3571,2020-10-14,11:00:00,2,00:30,RTG,192
3572,3572,2020-10-14,11:30:00,2,01:00,zabieg ortopedyczny,1175
3573,3573,2020-10-14,12:45:00,2,00:30,kroplówka witaminowa,263
3574,3574,2020-10-14,14:00:00,2,01:00,testy alergiczne,645
3575,3575,2020-10-14,15:15:00,2,00:15,wydanie paszportu,681
3576,3576,2020-10-14,08:30:00,3,01:00,zabieg chirurgii wewnętrznej,664
3577,3577,2020-10-14,12:00:00,3,00:15,konsultacja chirurgiczna,438
3578,3578,2020-10-14,13:45:00,3,00:15,konsultacja chirurgiczna,1039
3579,3579,2020-10-15,10:00:00,1,00:15,chipowanie,87
3580,3580,2020-10-15,11:00:00,1,00:30,USG,452
3581,3581,2020-10-15,11:30:00,1,01:00,antykoncepcja,525
3582,3582,2020-10-15,12:30:00,1,01:00,testy alergiczne,74
3583,3583,2020-10-15,14:30:00,1,01:00,testy alergiczne,1005
3584,3584,2020-10-15,15:30:00,1,00:15,badanie krwi,408
3585,3585,2020-10-15,16:00:00,1,00:30,RTG,808
3586,3586,2020-10-15,17:00:00,1,00:15,kontrolna,532
3587,3587,2020-10-15,17:45:00,1,00:30,USG,203
3588,3588,2020-10-15,08:00:00,2,00:15,kontrolna,977
3589,3589,2020-10-15,08:15:00,2,01:00,zabieg ortopedyczny,402
3590,3590,2020-10-15,09:15:00,2,00:30,RTG,416
3591,3591,2020-10-15,10:00:00,2,00:15,zabieg higieniczny drobny,661
3592,3592,2020-10-15,11:15:00,2,02:00,Kompleksowy zestaw badań ,340
3593,3593,2020-10-15,14:00:00,2,02:00,Kompleksowy zestaw badań ,696
3594,3594,2020-10-15,16:00:00,2,00:30,zabieg higieniczy duży,60
3595,3595,2020-10-15,17:30:00,2,01:00,testy alergiczne,979
3596,3596,2020-10-15,08:00:00,3,00:15,konsultacja chirurgiczna,247
3597,3597,2020-10-15,09:15:00,3,01:00,zabieg okulistyczny ,735
3598,3598,2020-10-15,10:15:00,3,01:00,zabieg chirurgii wewnętrznej,616
3599,3599,2020-10-15,12:45:00,3,00:15,konsultacja chirurgiczna,561
3600,3600,2020-10-15,13:15:00,3,00:15,konsultacja chirurgiczna,226
3601,3601,2020-10-15,13:30:00,3,00:30,zabieg chirurgiczny drobny,829
3602,3602,2020-10-15,14:30:00,3,00:15,konsultacja chirurgiczna,0
3603,3603,2020-10-15,14:45:00,3,02:00,operacja w znieczuleniu częściowym,932
3604,3604,2020-10-15,16:45:00,3,00:15,konsultacja chirurgiczna,1152
3605,3605,2020-10-15,17:00:00,3,01:00,zabieg chrurgii zewnętrznej,314
3606,3606,2020-10-16,08:30:00,2,00:15,wydanie paszportu,206
3607,3607,2020-10-16,08:45:00,2,01:00,testy alergiczne,1035
3608,3608,2020-10-16,09:45:00,2,01:00,zabieg ortopedyczny,1065
3609,3609,2020-10-16,11:45:00,2,00:15,szczepienie,1160
